filename,x,y,width,height,label
media_451334_frame_4645.jpeg,0.824183976261128,0.0737812911725955,0.0318991097922848,0.102766798418972,Stichopathes sp.
media_451517_frame_8214.jpeg,0.601632047477745,0.83399209486166,0.0919881305637981,0.105401844532279,Ophiacanthidae
media_451517_frame_7792.jpeg,0.385756676557864,0.154150197628458,0.200296735905044,0.474308300395257,Hippasteria muscipula
media_451517_frame_7342.jpeg,0.265578635014837,0.27536231884058,0.333827893175074,0.612648221343873,Comatulida
media_451517_frame_1948.jpeg,0.565281899109792,0.242424242424242,0.021513353115727,0.0250329380764163,Euryalidae
media_451517_frame_1948.jpeg,0.163946587537092,0.739130434782609,0.0200296735905044,0.0395256916996047,Euryalidae
media_451517_frame_7020.jpeg,0.307017677579269,0.722330713910023,0.0240122515460499,0.0435876204908685,Euryalidae
media_451517_frame_8751.jpeg,0.655044510385757,0.251646903820817,0.0712166172106825,0.143610013175231,Anthoptilum sp.
media_451517_frame_157.jpeg,0.448813056379821,0.159420289855072,0.131305637982196,0.329380764163373,Keratoisidinae
media_451517_frame_157.jpeg,0.0,0.164690382081686,0.230712166172107,0.336235543844239,Keratoisidinae
media_451517_frame_157.jpeg,0.0,0.0,0.135756676557864,0.246376811594203,Keratoisidinae
media_451517_frame_839.jpeg,0.593471810089021,0.291172595520422,0.0652818991097922,0.155467720685112,Keratoisidinae
media_451517_frame_839.jpeg,0.00741839762611276,0.519104084321476,0.135014836795252,0.08300395256917,Keratoisidinae
media_451517_frame_839.jpeg,0.0341246290801187,0.293807641633729,0.212166172106825,0.160737812911726,Keratoisidinae
media_451517_frame_839.jpeg,0.324183976261128,0.197628458498024,0.0971810089020772,0.158102766798419,Keratoisidinae
media_451517_frame_839.jpeg,0.312314540059347,0.0,0.0756676557863501,0.163372859025033,Keratoisidinae
media_451517_frame_839.jpeg,0.405044510385757,0.0,0.0497032640949555,0.175230566534914,Keratoisidinae
media_451517_frame_3026.jpeg,0.270029673590504,0.276679841897233,0.0318991097922849,0.155467720685112,Keratoisidinae
media_451517_frame_7162.jpeg,0.941394658753709,0.482213438735178,0.0393175074183977,0.160737812911726,Keratoisidinae
media_451517_frame_6591.jpeg,0.507418397626113,0.550724637681159,0.0304154302670623,0.146245059288538,Keratoisidinae
media_451517_frame_7129.jpeg,0.686943620178042,0.0,0.176557863501483,0.488801054018445,Keratoisidinae
media_451517_frame_7342.jpeg,0.589020771513354,0.545454545454545,0.0660237388724036,0.0474308300395257,Chrysogorgiidae
media_451517_frame_6713.jpeg,0.477744807121661,0.578392621870883,0.106083086053413,0.201581027667984,Hemicorallium sp.
media_451517_frame_6353.jpeg,0.333086053412463,0.500658761528327,0.048219584569733,0.0737812911725955,Umbellapathes sp.
media_451517_frame_5424.jpeg,0.168193455080172,0.549410586358516,0.048115572911622,0.122592135480948,Stichopathes sp.
media_451517_frame_6083.jpeg,0.131305637982196,0.306982872200263,0.0326409495548962,0.0843214756258235,Stichopathes sp.
media_451517_frame_1344.jpeg,0.189910979228487,0.172595520421608,0.385756676557864,0.250329380764163,Jasonisis sp.
media_451517_frame_1344.jpeg,0.702522255192878,0.756258234519104,0.186943620178042,0.130434782608696,Jasonisis sp.
media_451517_frame_6751.jpeg,0.0563798219584572,0.221343873517786,0.733679525222552,0.579710144927537,Jasonisis sp.
media_451517_frame_8981.jpeg,0.0675074183976261,0.00131752305665349,0.628846748269041,0.998682476943347,Keratoisidinae
media_451517_frame_6083.jpeg,0.60459940652819,0.0342555994729908,0.0801186943620178,0.151515151515152,Acanella weberi
media_451517_frame_6083.jpeg,0.0,0.0,0.102373887240356,0.209486166007905,Acanella weberi
media_451517_frame_5424.jpeg,0.226261127596439,0.500658761528327,0.136498516320475,0.245059288537549,Acanella weberi
media_451517_frame_5424.jpeg,0.641691394658754,0.52437417654809,0.0586053412462909,0.111989459815547,Acanella weberi
media_451517_frame_5424.jpeg,0.551186943620178,0.49802371541502,0.0956973293768545,0.193675889328063,Acanella weberi
media_451517_frame_3026.jpeg,0.0615727002967359,0.241106719367589,0.117952522255193,0.214756258234519,Acanella weberi
media_451517_frame_2637.jpeg,0.327151335311572,0.640316205533597,0.111275964391692,0.266139657444006,Acanella weberi
media_451517_frame_294.jpeg,0.0,0.395256916996047,0.105341246290802,0.143610013175231,Acanella weberi
media_451517_frame_294.jpeg,0.0949554896142433,0.342555994729908,0.0526706231454006,0.080368906455863,Acanella weberi
media_451517_frame_294.jpeg,0.236646884272997,0.0250329380764163,0.0830860534124629,0.138339920948617,Acanella weberi
media_451517_frame_294.jpeg,0.403560830860534,0.0658761528326746,0.0608308605341247,0.164690382081686,Acanella weberi
media_451517_frame_5424.jpeg,0.513290378536397,0.614253898323326,0.0312200072202801,0.048172045250581,Anthomastus sp.
media_451517_frame_4495.jpeg,0.359050445103858,0.557312252964427,0.0897626112759644,0.130434782608696,Stichopathes spiessi
media_451517_frame_3596.jpeg,0.00741839762611276,0.221343873517787,0.702522255192878,0.415019762845849,Calyptrophora angularis
media_451517_frame_1948.jpeg,0.552670623145401,0.209486166007905,0.0526706231454007,0.069828722002635,Plexauridae
media_451517_frame_1948.jpeg,0.158446823214301,0.701474271847188,0.0356744062255105,0.0979862206877158,Plexauridae
media_451517_frame_2161.jpeg,0.421364985163205,0.00527009222661411,0.0608308605341248,0.155467720685112,Paragorgia sp.
media_451517_frame_2161.jpeg,0.274480712166172,0.590250329380764,0.0318991097922849,0.0434782608695653,Paragorgia sp.
media_451517_frame_2161.jpeg,0.369436201780415,0.820816864295125,0.0222551928783383,0.0527009222661397,Paragorgia sp.
media_451517_frame_539.jpeg,0.481454005934718,0.691699604743083,0.0274480712166172,0.0540184453227932,Euplectellidae
media_451517_frame_539.jpeg,0.590103102702615,0.702619944070365,0.0159799833507971,0.0351929676555901,Euplectellidae
media_451517_frame_5574.jpeg,0.732195845697329,0.472990777338603,0.0378338278931751,0.114624505928853,Farrea nr. occa erecta
media_451517_frame_3026.jpeg,0.128338278931751,0.397891963109354,0.0467359050445104,0.0922266139657444,Plexauridae
media_451329_frame_5484.jpeg,0.421364985163205,0.507246376811594,0.0385756676557863,0.0737812911725955,Psathyrometra sp.
media_451329_frame_6550.jpeg,0.272916666666667,0.567852437417655,0.170703511374876,0.432147562582345,Psathyrometra sp.
media_451329_frame_5244.jpeg,0.362759643916914,0.426877470355731,0.108308605341246,0.179183135704875,Regadrella sp.
media_451329_frame_6550.jpeg,0.330118694362018,0.163372859025033,0.23813056379822,0.761528326745718,Regadrella sp.
media_451329_frame_3806.jpeg,0.266314882087101,0.756565482978957,0.0474833374974685,0.0985069807891595,Heteropathes sp.
media_451329_frame_3626.jpeg,0.164288611851605,0.744410942211251,0.0806573330420273,0.0660271732620933,Stichopathes sp.
media_451329_frame_3626.jpeg,0.1513353115727,0.476943346508563,0.0623145400593472,0.152832674571805,Chrysogorgia geniculata
media_451329_frame_3626.jpeg,0.190652818991098,0.334650856389987,0.178041543026706,0.33596837944664,Acanella weberi
media_451329_frame_3626.jpeg,0.484421364985163,0.0685111989459816,0.0526706231454006,0.126482213438735,Acanella weberi
media_451329_frame_2001.jpeg,0.338278931750742,0.0935441370223975,0.126112759643917,0.209486166007905,Acanella weberi
media_451329_frame_2001.jpeg,0.629821958456973,0.146245059288538,0.0571216617210682,0.122529644268775,Acanella weberi
media_451329_frame_2001.jpeg,0.0593471810089021,0.665349143610013,0.0437685459940653,0.155467720685112,Acanella weberi
media_451329_frame_1364.jpeg,0.496290801186944,0.121212121212121,0.0311572700296736,0.197628458498024,Acanella weberi
media_451329_frame_3356.jpeg,0.558605341246291,0.0895915678524374,0.0637982195845697,0.117259552042161,Plexauridae
media_451329_frame_3464.jpeg,0.927299703264095,0.0250329380764164,0.0675074183976259,0.226613965744401,Candidella gigantea
media_451329_frame_2907.jpeg,0.886519428717343,0.00847213036592655,0.0332303489508581,0.0822667828926064,Keratoisidinae
media_451329_frame_1354.jpeg,0.580860534124629,0.0645586297760211,0.0422848664688427,0.0974967061923584,Plexauridae
media_451329_frame_1738.jpeg,0.899109792284867,0.216073781291173,0.0979228486646884,0.0869565217391304,Calyptrophora angularis
media_450659_frame_1738.jpeg,0.948813056379822,0.262187088274045,0.031899109792285,0.0500658761528327,Euryalidae
media_450659_frame_149.jpeg,0.45919881305638,0.333333333333334,0.156528189910979,0.353096179183135,Ophiocreas oedipus
media_450659_frame_3596.jpeg,0.193620178041543,0.739130434782609,0.0445103857566766,0.126482213438735,Plexauridae
media_450659_frame_7069.jpeg,0.00816023738872384,0.142292490118577,0.0623145400593472,0.117259552042161,Plexauridae
media_450659_frame_7069.jpeg,0.266320474777448,0.0895915678524374,0.0504451038575668,0.0869565217391304,Plexauridae
media_450659_frame_7069.jpeg,0.234421364985163,0.354413702239789,0.029673590504451,0.077733860342556,Plexauridae
media_450659_frame_7069.jpeg,0.789317507418398,0.246376811594203,0.0370919881305638,0.0658761528326746,Plexauridae
media_450659_frame_7069.jpeg,0.637240356083086,0.578392621870883,0.0415430267062314,0.0408432147562583,Plexauridae
media_450659_frame_7796.jpeg,0.867952522255193,0.1133069828722,0.0808605341246291,0.148880105401845,Plexauridae
media_450659_frame_8175.jpeg,0.632047477744807,0.839262187088274,0.0808605341246291,0.0737812911725955,Plexauridae
media_450659_frame_2457.jpeg,0.58160237388724,0.162055335968379,0.0155786350148368,0.0289855072463768,Hexactinellida
media_450659_frame_7102.jpeg,0.113501483679525,0.221343873517787,0.021513353115727,0.0395256916996047,Hexactinellida
media_450659_frame_7102.jpeg,0.013353115727003,0.123847167325428,0.0229970326409496,0.0447957839262187,Hexactinellida
media_450659_frame_7102.jpeg,0.0378338278931751,0.176548089591568,0.021513353115727,0.0355731225296443,Hexactinellida
media_450659_frame_1738.jpeg,0.926557863501484,0.220026350461133,0.0734421364985162,0.0984921680573854,Paragorgia sp.
media_450659_frame_1738.jpeg,0.650593471810089,0.181818181818182,0.0289317507418398,0.0645586297760211,Calyptrophora angularis
media_450659_frame_149.jpeg,0.365727002967359,0.133069828722003,0.420731330365974,0.866930171277997,Metallogorgia melanotrichos
media_450659_frame_529.jpeg,0.347922848664688,0.267457180500659,0.305637982195846,0.653491436100132,Metallogorgia melanotrichos
media_450659_frame_3746.jpeg,0.694362017804154,0.210803689064559,0.0771513353115727,0.173913043478261,Anthoptilum sp.
media_450659_frame_4082.jpeg,0.536350148367952,0.0184453227931485,0.161721068249258,0.308300395256917,Acanella weberi
media_450659_frame_4082.jpeg,0.0200296735905045,0.158102766798419,0.222551928783383,0.241106719367589,Acanella weberi
media_450659_frame_5784.jpeg,0.311572700296736,0.202898550724638,0.0548961424332344,0.085638998682477,Acanella weberi
media_450659_frame_7102.jpeg,0.155044510385757,0.545454545454545,0.128338278931751,0.194993412384717,Acanella weberi
media_450659_frame_1798.jpeg,0.627596439169139,0.0,0.0729243941641939,0.163372859025033,Acanella weberi
media_450659_frame_3146.jpeg,0.505192878338279,0.570487483530962,0.0578635014836795,0.121212121212121,Keratoisidinae
media_450659_frame_5875.jpeg,0.0474777448071212,0.563899868247695,0.0586053412462908,0.114624505928854,Keratoisidinae
media_450659_frame_5875.jpeg,0.191394658753709,0.893280632411067,0.0622511745796241,0.106719367588933,Keratoisidinae
media_450659_frame_3146.jpeg,0.581602373887241,0.0619235836627145,0.13353115727003,0.206851119894599,Stichopathes sp.
media_450659_frame_3146.jpeg,0.41839762611276,0.686429512516469,0.0474777448071216,0.154150197628459,Stichopathes sp.
media_450659_frame_3146.jpeg,0.695103857566766,0.276679841897233,0.141691394658754,0.104084321475626,Stichopathes sp.
media_450659_frame_3146.jpeg,0.747032640949555,0.541501976284585,0.100148367952522,0.133069828722003,Stichopathes sp.
media_450659_frame_3086.jpeg,0.560089020771513,0.38866930171278,0.029673590504451,0.0764163372859025,Chrysogorgia sp.
media_450659_frame_5874.jpeg,0.158753709198813,0.835309617918314,0.064540059347181,0.0869565217391304,Chrysogorgia sp.
media_450659_frame_1732.jpeg,0.454005934718101,0.0685111989459816,0.0410741487553822,0.0790513833992095,Psathyrometra
media_450659_frame_1732.jpeg,0.567700032579313,0.00912024524329044,0.046550995430091,0.0899821379285205,Psathyrometra
media_451335_frame_7277.jpeg,0.834569732937685,0.619235836627141,0.0660237388724036,0.0948616600790515,Comatulida
media_451335_frame_8931.jpeg,0.59272997032641,0.44532279314888,0.0244807121661721,0.0487483530961792,Comatulida
media_451335_frame_7942.jpeg,0.417655786350149,0.712779973649539,0.11053412462908,0.130434782608696,Thalassometridae
media_451335_frame_7942.jpeg,0.454164841417993,0.667222144108207,0.0520546074504633,0.0632168045813002,Ophiocreas oedipus
media_451335_frame_4878.jpeg,0.338278931750742,0.693017127799736,0.0348664688427301,0.0803689064558634,Ophiacanthidae
media_451335_frame_2773.jpeg,0.612759643916914,0.430830039525692,0.136498516320474,0.206851119894598,Parazoanthidae
media_451335_frame_2822.jpeg,0.0326409495548961,0.276679841897233,0.20919881305638,0.346508563899868,Decapoda
media_451335_frame_1078.jpeg,0.385733562856061,0.384517107837266,0.0481342840035573,0.0849359725455274,Euryalidae
media_451335_frame_2449.jpeg,0.626854599406528,0.176548089591568,0.0600890207715134,0.0816864295125165,Euryalidae
media_451335_frame_6683.jpeg,0.582344213649852,0.308300395256917,0.0415430267062315,0.129117259552042,Metallogorgia melanotrichos
media_451335_frame_7942.jpeg,0.438427299703264,0.608695652173913,0.0719584569732938,0.245059288537549,Metallogorgia melanotrichos
media_451335_frame_7516.jpeg,0.574925816023739,0.0579710144927536,0.109792284866469,0.281949934123847,Metallogorgia melanotrichos
media_451335_frame_8931.jpeg,0.568249258160237,0.455862977602108,0.0430267062314541,0.27536231884058,Metallogorgia melanotrichos
media_451335_frame_8931.jpeg,0.922848664688427,0.364953886693017,0.0764094955489615,0.220026350461133,Corbitellinae
media_451335_frame_8391.jpeg,0.839762611275965,0.590250329380764,0.159495548961424,0.1699604743083,Jasonisis sp.
media_451335_frame_899.jpeg,0.229228486646884,0.233201581027668,0.0875370919881306,0.274044795783926,Stichopathes sp.
media_451335_frame_1732.jpeg,0.8553412462908,0.367588932806324,0.0526706231454007,0.164690382081686,Stichopathes sp.
media_451335_frame_7556.jpeg,0.233679525222552,0.0,0.0333827893175078,0.176548089591568,Stichopathes sp.
media_451335_frame_7942.jpeg,0.231454005934719,0.33201581027668,0.0437685459940653,0.154150197628458,Stichopathes sp.
media_451335_frame_7942.jpeg,0.305637982195846,0.395256916996047,0.0148367952522256,0.125164690382081,Stichopathes sp.
media_451335_frame_8151.jpeg,0.434718100890208,0.346508563899868,0.0356083086053413,0.151515151515152,Stichopathes sp.
media_451335_frame_629.jpeg,0.598892523487924,0.267764428960511,0.0170347982283898,0.0379113353851281,Anthoptilum sp.
media_451335_frame_2429.jpeg,0.591246290801187,0.0197628458498023,0.142433234421365,0.271409749670619,Paragorgia sp.
media_451335_frame_1078.jpeg,0.363501483679525,0.349598407168437,0.103857566765578,0.209031368852644,Hemicorallium sp.
media_451335_frame_1078.jpeg,0.487388724035608,0.449275362318841,0.0541543026706231,0.0948616600790514,Hemicorallium sp.
media_451335_frame_5276.jpeg,0.254451038575668,0.442687747035573,0.0252225519287834,0.0500658761528327,Hemicorallium sp.
media_451335_frame_5276.jpeg,0.64917693208534,0.247808901873174,0.0314885664221751,0.0796815031219568,Hemicorallium sp.
media_451335_frame_2337.jpeg,0.689169139465875,0.342555994729908,0.0170623145400593,0.0276679841897233,Hexactinellida
media_451335_frame_6683.jpeg,0.136498516320475,0.338603425559947,0.0140949554896142,0.0223978919631094,Hexactinellida
media_451335_frame_6683.jpeg,0.364243323442137,0.437417654808959,0.015805369422994,0.0303030303030303,Hexactinellida
media_451335_frame_2337.jpeg,0.821958456973294,0.130434782608696,0.0756676557863501,0.142292490118577,Farrea nr. occa erecta
media_451335_frame_5094.jpeg,0.600148367952522,0.662714097496706,0.0200296735905044,0.0298100440736631,Pseudoanthomastus sp.
media_451335_frame_7167.jpeg,0.0927299703264093,0.602108036890646,0.0571216617210683,0.0922266139657441,Anthomastus sp.
media_451335_frame_7942.jpeg,0.689910979228488,0.703557312252964,0.0534124629080118,0.0869565217391304,Bathypathes sp.
media_451335_frame_2697.jpeg,0.229970326409495,0.0447957839262187,0.0519287833827893,0.10935441370224,Plexauridae
media_451335_frame_7942.jpeg,0.339020771513353,0.434782608695652,0.0497032640949555,0.134387351778656,Plexauridae
media_451335_frame_7942.jpeg,0.634272997032641,0.367588932806324,0.0274480712166172,0.0540184453227931,Plexauridae
media_451335_frame_8151.jpeg,0.39540059347181,0.826086956521739,0.0400593471810089,0.140974967061924,Plexauridae
media_451335_frame_8151.jpeg,0.53486646884273,0.380764163372859,0.013353115727003,0.0645586297760211,Plexauridae
media_451335_frame_1085.jpeg,0.375370919881305,0.587615283267458,0.0385756676557862,0.106719367588933,Keratoisidinae
media_451335_frame_2337.jpeg,0.00370919881305638,0.372859025032938,0.113501483679525,0.130434782608696,Keratoisidinae
media_451335_frame_3693.jpeg,0.120919881305638,0.247694334650856,0.212908011869436,0.4294356609574,Keratoisidinae
media_451335_frame_3746.jpeg,0.52893175074184,0.0527009222661396,0.0682492581602374,0.271409749670619,Keratoisidinae
